Word	Frequency
megszülető_ADJ	4.907638248169451e-06
zöld_NOUN	5.889165897803341e-05
visszaint_VERB	9.815276496338901e-06
valahová_ADV	3.9261105985355606e-05
letér_VERB	9.815276496338901e-06
baromi_ADJ	9.815276496338901e-06
mérkőzik_VERB	4.907638248169451e-06
papírhajó_NOUN	9.815276496338901e-06
fennáll_VERB	4.907638248169451e-06
nyomva_ADV	4.907638248169451e-06
akropolisz_NOUN	9.815276496338901e-06
szaporodik_VERB	9.815276496338901e-06
nyitott_ADJ	1.9630552992677803e-05
vulva_NOUN	4.907638248169451e-06
szurkol_VERB	1.4722914744508353e-05
walpurgis_PROPN	4.907638248169451e-06
okádva_ADV	4.907638248169451e-06
házasság_NOUN	4.907638248169451e-06
rágó_ADJ	9.815276496338901e-06
fénykorszak_NOUN	1.9630552992677803e-05
lányhal_NOUN	4.907638248169451e-06
benyugtatózva_ADV	4.907638248169451e-06
gumó_NOUN	4.907638248169451e-06
fordítva_ADV	1.9630552992677803e-05
éles_NOUN	4.907638248169451e-06
rít_NOUN	4.907638248169451e-06
lehasznált_ADJ	4.907638248169451e-06
fordít_VERB	3.4353467737186156e-05
faithful_NOUN	4.907638248169451e-06
éjszak_NOUN	4.907638248169451e-06
négykézlábra_ADV	4.907638248169451e-06
bír_VERB	0.0006821617164955537
foglalkozik_VERB	2.4538191240847256e-05
kirobbanó_ADJ	4.907638248169451e-06
kiki_NOUN	7.852221197071121e-05
új_NOUN	5.398402072986396e-05
gimnazista_NOUN	4.907638248169451e-06
múlás_NOUN	4.907638248169451e-06
tánc_NOUN	0.00045150271883158947
hazavár_VERB	4.907638248169451e-06
zöld_ADJ	0.00028464301839382813
faharang_NOUN	4.907638248169451e-06
arrafelé_ADV	4.907638248169451e-06
jöttödet_PROPN	9.815276496338901e-06
orgonaszóló_NOUN	4.907638248169451e-06
álmatlan_ADJ	9.815276496338901e-06
szett_NOUN	4.907638248169451e-06
katonakórház_NOUN	4.907638248169451e-06
öntudat_NOUN	4.907638248169451e-06
beletanul_VERB	2.4538191240847256e-05
öt_ADV	4.907638248169451e-06
irat_NOUN	4.907638248169451e-06
átkoz_VERB	9.815276496338901e-06
térdepel_VERB	4.907638248169451e-06
alfa_NOUN	1.9630552992677803e-05
feldíszít_VERB	4.907638248169451e-06
kartondoboz_NOUN	4.907638248169451e-06
világsztár_NOUN	4.907638248169451e-06
visszasétál_VERB	4.907638248169451e-06
tartalmas_ADJ	9.815276496338901e-06
napnyugovás_NOUN	4.907638248169451e-06
skála_NOUN	4.907638248169451e-06
pofáz_VERB	4.907638248169451e-06
meg_PROPN	4.907638248169451e-06
beköt_VERB	9.815276496338901e-06
aggódás_NOUN	4.907638248169451e-06
odacsal_VERB	4.907638248169451e-06
szeles_ADJ	4.907638248169451e-06
bököd_VERB	4.907638248169451e-06
alva_NOUN	4.907638248169451e-06
hammer_NOUN	4.907638248169451e-06
kihuny_VERB	4.907638248169451e-06
lakossági_ADJ	4.907638248169451e-06
szabott_ADJ	4.907638248169451e-06
halleluja_PROPN	9.815276496338901e-06
nénike_NOUN	4.907638248169451e-06
rácáfol_VERB	4.907638248169451e-06
szerelemlámpás_ADJ	4.907638248169451e-06
ököl_NOUN	4.907638248169451e-05
lepisál_VERB	9.815276496338901e-06
konyak_NOUN	4.907638248169451e-06
gyanútlan_ADJ	1.4722914744508353e-05
hangoskodik_VERB	4.907638248169451e-06
jelentés_NOUN	1.9630552992677803e-05
rádugat_VERB	4.907638248169451e-06
buli_NOUN	0.00010796804145972792
kölcsönhatott_ADJ	4.907638248169451e-06
üdvözítő_ADJ	4.907638248169451e-06
sörösüveg_NOUN	4.907638248169451e-06
foszló_NOUN	4.907638248169451e-06
panoráma_NOUN	4.907638248169451e-06
digó_NOUN	4.907638248169451e-06
műbőr_NOUN	1.4722914744508353e-05
foházkodik_VERB	4.907638248169451e-06
sok_ADV	1.4722914744508353e-05
ezennel_ADV	9.815276496338901e-06
szeretkező_ADJ	9.815276496338901e-06
élsz_NOUN	9.815276496338901e-06
bent_ADV	0.0002404742741603031
konfetti_NOUN	4.907638248169451e-06
lencsevég_NOUN	4.907638248169451e-06
reklámoz_VERB	4.907638248169451e-06
hadtörténeti_PROPN	4.907638248169451e-06
újmódi_ADJ	4.907638248169451e-06
tövis_NOUN	2.4538191240847256e-05
bombázó_ADJ	2.9445829489016706e-05
érett_ADJ	1.4722914744508353e-05
hiú_ADJ	4.907638248169451e-06
bíztató_NOUN	4.907638248169451e-06
emelné_NOUN	4.907638248169451e-06
elkerget_VERB	4.907638248169451e-06
egyremegy_VERB	9.815276496338901e-06
flanc_NOUN	4.907638248169451e-06
fiatal_ADJ	0.00012759859445240574
kedvesebben_ADJ	4.907638248169451e-06
kétszersült_NOUN	4.907638248169451e-06
gyűrű_NOUN	6.870693547437231e-05
gyúr_VERB	4.907638248169451e-05
nagybusz_NOUN	4.907638248169451e-06
aszott_ADJ	4.907638248169451e-06
vérszerződés_NOUN	4.907638248169451e-06
moly_VERB	4.907638248169451e-06
iszonyatos_ADJ	4.907638248169451e-06
csupasz_ADJ	3.9261105985355606e-05
átsugárzik_VERB	4.907638248169451e-06
hagyomány_NOUN	4.907638248169451e-06
hajááááááhaha_INTJ	4.907638248169451e-06
dul_VERB	4.907638248169451e-06
számottevő_ADJ	9.815276496338901e-06
szép_ADJ	0.0024440038475883868
betyár_ADJ	4.907638248169451e-06
átszalad_VERB	4.4168744233525056e-05
átgammázva_ADV	4.907638248169451e-06
felfut_VERB	4.907638248169451e-06
nagycsoport_NOUN	4.907638248169451e-06
okosozik_VERB	4.907638248169451e-06
fodorbűvész_NOUN	4.907638248169451e-06
letelte_NOUN	4.907638248169451e-06
konty_NOUN	4.907638248169451e-06
ennyi_PRON	0.0006134547810211814
labirintus_NOUN	9.815276496338901e-06
megtörténnie_VERB	4.907638248169451e-06
atomfelhő_NOUN	1.4722914744508353e-05
kompetencia_NOUN	9.815276496338901e-06
hiszti_ADJ	9.815276496338901e-06
furdalás_NOUN	4.907638248169451e-06
súlytalan_ADJ	2.4538191240847256e-05
újév_NOUN	4.907638248169451e-06
jóvátesz_NOUN	4.907638248169451e-06
legelő_NOUN	3.9261105985355606e-05
atomcsapás_NOUN	4.907638248169451e-06
dizőz_NOUN	4.907638248169451e-06
áhhhh_PROPN	9.815276496338901e-06
leszálló_ADJ	4.907638248169451e-06
muzsika_NOUN	2.4538191240847256e-05
lázadás_NOUN	1.9630552992677803e-05
tárgyal_VERB	4.907638248169451e-06
papírhegy_NOUN	4.907638248169451e-06
disznó_NOUN	0.00012269095620423627
álló_ADJ	2.9445829489016706e-05
györgy_PROPN	9.815276496338901e-06
winnetou_NOUN	4.907638248169451e-06
hottentottahüvely_NOUN	4.907638248169451e-06
józanon_ADJ	4.907638248169451e-06
forintos_NOUN	4.907638248169451e-06
tapint_VERB	4.907638248169451e-06
lepréselt_ADJ	9.815276496338901e-06
hajítva_ADV	9.815276496338901e-06
kapható_ADJ	4.907638248169451e-06
megdübörög_VERB	4.907638248169451e-06
felszabadult_ADJ	4.907638248169451e-06
símítás_NOUN	4.907638248169451e-06
dulakodás_NOUN	4.907638248169451e-06
messziről_ADV	4.907638248169451e-05
összeszed_VERB	9.815276496338901e-06
mira_NOUN	4.907638248169451e-06
kutyalánc_NOUN	4.907638248169451e-06
ácsol_VERB	4.907638248169451e-06
tudás_NOUN	1.4722914744508353e-05
matat_VERB	4.4168744233525056e-05
hemperegve_ADV	4.907638248169451e-06
haua_ADJ	4.907638248169451e-06
idegen_ADJ	0.00022575135941579473
karó_NOUN	1.9630552992677803e-05
zserbó_NOUN	4.907638248169451e-06
kézenfog_VERB	4.907638248169451e-06
armstrong_PROPN	4.907638248169451e-06
ver_VERB	0.00028464301839382813
elnetez_VERB	4.907638248169451e-06
moly_NOUN	4.907638248169451e-06
elszabadult_ADJ	4.907638248169451e-06
miss_NOUN	4.907638248169451e-06
kapitány_NOUN	9.815276496338901e-06
közelít_VERB	4.907638248169451e-06
leng_VERB	9.815276496338901e-06
homeless_NOUN	1.4722914744508353e-05
ragyonak_NOUN	4.907638248169451e-06
cibál_VERB	4.907638248169451e-06
vaskarika_NOUN	2.4538191240847256e-05
balkán_PROPN	1.4722914744508353e-05
zabálnivaló_ADJ	4.907638248169451e-06
nylon_NOUN	4.907638248169451e-06
elõ_NOUN	4.907638248169451e-06
winnetou_PROPN	4.907638248169451e-06
zsemem_NOUN	4.907638248169451e-06
táltosidő_NOUN	4.907638248169451e-06
ellenőr_NOUN	2.4538191240847256e-05
gyűjtögető_ADJ	4.907638248169451e-06
résztvevõ_NOUN	4.907638248169451e-06
fanatikus_ADJ	4.907638248169451e-06
hóhér_NOUN	3.9261105985355606e-05
tévelygő_ADJ	4.907638248169451e-06
lassúz_VERB	1.9630552992677803e-05
szigetköz_NOUN	9.815276496338901e-06
zarándokút_NOUN	4.907638248169451e-06
jós_NOUN	9.815276496338901e-06
vámpír_NOUN	4.907638248169451e-06
beesett_ADJ	9.815276496338901e-06
darus_NOUN	9.815276496338901e-06
kalandregény_NOUN	4.907638248169451e-06
bársony_NOUN	1.4722914744508353e-05
gúnyos_ADJ	1.4722914744508353e-05
szomjaz_VERB	9.815276496338901e-06
ostor_NOUN	9.815276496338901e-06
serken_VERB	4.907638248169451e-06
kellő_ADJ	4.907638248169451e-06
göncöl_NOUN	4.907638248169451e-06
emelt_ADJ	2.4538191240847256e-05
napmeleg_ADJ	4.907638248169451e-06
egyaránt_ADV	1.4722914744508353e-05
illéri_ADJ	1.4722914744508353e-05
nyelvtánc_NOUN	9.815276496338901e-06
gábor_PROPN	9.815276496338901e-06
kerítés_NOUN	4.907638248169451e-05
fülledt_ADJ	9.815276496338901e-06
tapintás_NOUN	9.815276496338901e-06
kétszáznyolc_NUM	4.907638248169451e-06
elavult_ADJ	1.9630552992677803e-05
gombolyít_VERB	4.907638248169451e-06
álnok_ADJ	9.815276496338901e-06
csatlakozik_VERB	4.907638248169451e-06
gumi_NOUN	1.9630552992677803e-05
belédszeret_VERB	4.907638248169451e-06
tisztán_ADV	5.889165897803341e-05
pengetve_ADV	4.907638248169451e-06
karácsonyi_ADJ	9.815276496338901e-06
rét_NOUN	0.00017667497693410022
térvén_ADV	4.907638248169451e-06
sopron_PROPN	4.907638248169451e-06
ösztönélet_NOUN	1.4722914744508353e-05
ádáz_ADJ	4.907638248169451e-06
nyugatnak_ADV	4.907638248169451e-06
színleg_ADV	4.907638248169451e-06
magány_NOUN	0.00012269095620423627
szomjazó_ADJ	4.907638248169451e-06
duba_NOUN	2.9445829489016706e-05
ráér_VERB	1.4722914744508353e-05
eltoportál_NOUN	4.907638248169451e-06
kiürülve_ADV	4.907638248169451e-06
csökken_VERB	9.815276496338901e-06
fogad_VERB	0.00013741387094874462
elringat_VERB	1.4722914744508353e-05
parizer_NOUN	4.907638248169451e-06
hát_ADV	0.0012710783062758878
kelt_ADJ	1.4722914744508353e-05
diadalív_NOUN	4.907638248169451e-06
bele_NOUN	9.815276496338901e-06
éjszakázó_ADJ	4.907638248169451e-06
bambul_VERB	4.907638248169451e-06
messzetévedt_ADJ	9.815276496338901e-06
sütemény_NOUN	1.4722914744508353e-05
barátnő_NOUN	2.9445829489016706e-05
felül_ADV	2.9445829489016706e-05
visszavonul_VERB	4.907638248169451e-06
széttárt_ADJ	4.907638248169451e-06
fasza_ADJ	2.4538191240847256e-05
elveszett_ADJ	3.9261105985355606e-05
lávakő_NOUN	9.815276496338901e-06
rosszhír_NOUN	4.907638248169451e-06
leguggol_VERB	4.907638248169451e-06
bíztatás_ADJ	9.815276496338901e-06
téglapor_NOUN	4.907638248169451e-06
viziló_ADJ	4.907638248169451e-06
tegnapelőtt_NOUN	4.907638248169451e-06
indián_NOUN	1.4722914744508353e-05
hitetlen_ADJ	9.815276496338901e-06
lisa_NOUN	4.907638248169451e-06
velő_NOUN	4.907638248169451e-06
megjavul_VERB	1.4722914744508353e-05
kabátbeszéd_NOUN	4.907638248169451e-06
gyűlöl_VERB	6.870693547437231e-05
rámfigyel_VERB	4.907638248169451e-06
benzin_NOUN	4.4168744233525056e-05
zizegő_ADJ	4.907638248169451e-06
csoki_NOUN	1.4722914744508353e-05
felőröl_VERB	4.907638248169451e-06
elrabolt_ADJ	4.907638248169451e-06
keringet_VERB	4.907638248169451e-06
kimegy_VERB	9.815276496338901e-06
italféle_ADJ	4.907638248169451e-06
amilyen_PRON	0.00010306040321155847
pucérnős_NOUN	4.907638248169451e-06
kívül_ADV	4.907638248169451e-06
szuperál_VERB	4.907638248169451e-06
hős_ADJ	4.907638248169451e-06
tenisz_NOUN	9.815276496338901e-06
ganxsta_PROPN	4.907638248169451e-06
lakótelep_NOUN	4.4168744233525056e-05
piszkál_VERB	3.4353467737186156e-05
halla_NOUN	4.907638248169451e-06
kavalkád_NOUN	4.907638248169451e-06
ááááááá_INTJ	9.815276496338901e-06
fő_ADJ	3.9261105985355606e-05
vándorol_VERB	3.4353467737186156e-05
aranybánya_NOUN	4.907638248169451e-06
borér_NOUN	4.907638248169451e-06
hallható_ADJ	1.4722914744508353e-05
tolsztoj_NOUN	4.907638248169451e-06
kilendül_VERB	4.907638248169451e-06
ajak_NOUN	6.625311635028759e-05
szent_ADJ	3.4353467737186156e-05
pápa_NOUN	4.907638248169451e-06
időzavar_NOUN	9.815276496338901e-06
hűtlen_ADJ	1.9630552992677803e-05
spagetti_NOUN	4.907638248169451e-06
elbotolás_NOUN	9.815276496338901e-06
látogató_NOUN	1.9630552992677803e-05
gyökér_NOUN	3.4353467737186156e-05
repetáz_VERB	9.815276496338901e-06
smukk_NOUN	9.815276496338901e-06
vert_ADJ	9.815276496338901e-06
fejbecsap_VERB	4.907638248169451e-06
szemét_NOUN	6.379929722620287e-05
galambszürke_ADJ	4.907638248169451e-06
tátra_PROPN	4.907638248169451e-06
hátrahagy_VERB	2.9445829489016706e-05
férj_NOUN	3.4353467737186156e-05
le_ADV	0.0012956164975167351
bilincsel_VERB	4.907638248169451e-06
végtére_ADV	4.907638248169451e-06
statiszta_NOUN	9.815276496338901e-06
vers_NOUN	0.00013250623270057518
rádcsörög_VERB	4.907638248169451e-06
szevasztok_INTJ	9.815276496338901e-06
morzsa_NOUN	3.4353467737186156e-05
arzén_NOUN	9.815276496338901e-06
tőle_PRON	0.0005202096543059618
feljelenik_VERB	4.907638248169451e-06
hőálló_ADJ	4.907638248169451e-06
kupak_NOUN	4.907638248169451e-06
költözködik_VERB	4.907638248169451e-06
cipőstül_NOUN	4.907638248169451e-06
dagály_NOUN	1.4722914744508353e-05
hiánytalan_ADJ	4.907638248169451e-06
kígyóbűvölő_NOUN	4.907638248169451e-06
mért_ADJ	9.815276496338901e-06
raszkolnyikov_PROPN	4.907638248169451e-06
végleges_ADJ	9.815276496338901e-06
éjszaka_ADV	0.00011287567970789737
szeszély_NOUN	2.9445829489016706e-05
ereszt_VERB	0.00015213678569325298
krisnás_VERB	4.907638248169451e-06
önarckép_NOUN	4.907638248169451e-06
hívő_NOUN	9.815276496338901e-06
lemerül_VERB	2.9445829489016706e-05
benyom_VERB	1.2269095620423628e-05
jajajajajajjn_VERB	4.907638248169451e-06
feledőn_ADJ	4.907638248169451e-06
illető_NOUN	9.815276496338901e-06
készülő_ADJ	9.815276496338901e-06
szervusztok_INTJ	2.9445829489016706e-05
ich_X	4.907638248169451e-06
alvilág_NOUN	4.907638248169451e-06
pendül_VERB	4.907638248169451e-06
nősténysztár_NOUN	4.907638248169451e-06
valójában_ADV	9.815276496338901e-06
ellibben_VERB	4.907638248169451e-06
friss_ADJ	4.907638248169451e-05
dominódoboz_NOUN	4.907638248169451e-06
alulról_ADV	9.815276496338901e-06
sav_NOUN	9.815276496338901e-06
fegyverkezik_VERB	4.907638248169451e-06
mérlegelő_ADJ	9.815276496338901e-06
karizmatikus_ADJ	4.907638248169451e-06
tartalomjegyzék_NOUN	4.907638248169451e-06
jóisten_NOUN	9.815276496338901e-06
előbújik_VERB	9.815276496338901e-06
fecskendő_NOUN	4.907638248169451e-06
romlandó_ADJ	4.907638248169451e-06
vén_ADJ	3.9261105985355606e-05
koponya_NOUN	1.9630552992677803e-05
hét_NUM	0.00010306040321155847
kémhatás_NOUN	4.907638248169451e-06
eged_NOUN	4.907638248169451e-06
biztos_ADV	0.0003091812096346754
átok_NOUN	3.4353467737186156e-05
vetetlen_ADJ	4.907638248169451e-06
barackos_NOUN	4.907638248169451e-06
lefolyó_NOUN	4.907638248169451e-06
masíroz_VERB	1.4722914744508353e-05
szintetizátor_NOUN	4.907638248169451e-06
fagy_VERB	5.398402072986396e-05
vizetek_NOUN	4.907638248169451e-06
kiterítve_ADV	9.815276496338901e-06
válnia_VERB	4.907638248169451e-06
játék_NOUN	0.00012269095620423627
kaptár_NOUN	9.815276496338901e-06
fröcsög_VERB	4.907638248169451e-06
mielôt_VERB	4.907638248169451e-06
bosszúálló_ADJ	4.907638248169451e-06
szerelmi_ADJ	1.4722914744508353e-05
artúr_PROPN	4.907638248169451e-06
csodál_VERB	1.9630552992677803e-05
demoralizált_ADJ	4.907638248169451e-06
bűnjel_NOUN	4.907638248169451e-06
aggat_VERB	9.815276496338901e-06
parkőr_NOUN	4.907638248169451e-06
mao_PROPN	4.907638248169451e-06
alkímia_NOUN	4.907638248169451e-06
kenyérmorzsa_NOUN	4.907638248169451e-06
vulkán_NOUN	4.907638248169451e-06
fejedelem_NOUN	4.907638248169451e-06
megbosszul_VERB	4.907638248169451e-06
másfele_ADV	4.907638248169451e-06
r_PROPN	2.9445829489016706e-05
kínhabozás_NOUN	4.907638248169451e-06
ötéves_ADJ	9.815276496338901e-06
halászik_VERB	9.815276496338901e-06
véredény_NOUN	4.907638248169451e-06
összement_ADJ	4.907638248169451e-06
jött_ADJ	4.907638248169451e-06
dekadencia_NOUN	4.907638248169451e-06
halálos_ADJ	4.4168744233525056e-05
tesó_NOUN	4.907638248169451e-06
massza_NOUN	4.907638248169451e-06
mellem_NOUN	2.4538191240847256e-05
elsétál_VERB	4.907638248169451e-06
árkád_NOUN	4.907638248169451e-06
pamacs_NOUN	9.815276496338901e-06
elöl_ADV	7.361457372254177e-05
fényvillan_VERB	4.907638248169451e-06
kigombolt_ADJ	4.907638248169451e-06
jégkocka_NOUN	4.907638248169451e-06
megrágott_ADJ	4.907638248169451e-06
felállított_ADJ	4.907638248169451e-06
szélhámos_NOUN	1.9630552992677803e-05
anyós_NOUN	4.907638248169451e-06
rávakuzik_VERB	9.815276496338901e-06
pikádó_ADJ	7.361457372254177e-05
kézzelfogható_ADJ	4.907638248169451e-06
fuss_NOUN	0.000250289550656642
gyógyul_VERB	4.907638248169451e-06
lever_VERB	2.4538191240847256e-05
konyha_NOUN	0.00013741387094874462
mulatság_NOUN	9.815276496338901e-06
szögesdrót_NOUN	1.4722914744508353e-05
szedáltan_ADJ	4.907638248169451e-06
torzítatlan_ADJ	4.907638248169451e-06
banán_NOUN	1.4722914744508353e-05
létra_NOUN	2.9445829489016706e-05
iszonyodik_VERB	9.815276496338901e-06
éves_NOUN	1.9630552992677803e-05
búcsúszó_ADJ	1.9630552992677803e-05
menet_ADV	9.815276496338901e-06
taigetosz_NOUN	4.907638248169451e-06
alázat_NOUN	1.9630552992677803e-05
erőltetett_ADJ	4.907638248169451e-06
emberevő_NOUN	4.907638248169451e-06
édesség_NOUN	1.4722914744508353e-05
komál_VERB	9.815276496338901e-06
átesik_VERB	4.907638248169451e-06
cipzár_NOUN	4.907638248169451e-06
gitár_NOUN	0.00010796804145972792
szemtelenül_VERB	4.907638248169451e-06
fejőnő_NOUN	4.907638248169451e-06
ered_VERB	1.9630552992677803e-05
úgyse_ADV	0.00013741387094874462
hangya_NOUN	2.9445829489016706e-05
iniciálé_NOUN	9.815276496338901e-06
intézmény_NOUN	9.815276496338901e-06
nízs_NOUN	1.9630552992677803e-05
szórólap_NOUN	4.907638248169451e-06
úúú_ADJ	4.907638248169451e-06
bányató_NOUN	4.907638248169451e-06
lebegõ_ADJ	4.907638248169451e-06
ipp_NOUN	9.815276496338901e-06
húsevő_NOUN	9.815276496338901e-06
jódolog_NOUN	9.815276496338901e-06
persze_ADV	0.0002551971889048115
ijesztget_VERB	9.815276496338901e-06
tibi_PROPN	1.4722914744508353e-05
előlép_VERB	4.907638248169451e-06
lob_NOUN	9.815276496338901e-06
fényevő_NOUN	9.815276496338901e-06
duzzad_VERB	1.4722914744508353e-05
james_PROPN	9.815276496338901e-06
fotói_ADJ	4.907638248169451e-06
prédikátor_NOUN	4.907638248169451e-06
ölel_VERB	0.00013250623270057518
elfut_VERB	6.870693547437231e-05
palika_NOUN	2.4538191240847256e-05
végezetül_ADV	4.907638248169451e-06
sodor_VERB	3.9261105985355606e-05
erkély_NOUN	3.9261105985355606e-05
zsold_NOUN	4.907638248169451e-06
húgyfolt_NOUN	9.815276496338901e-06
mendemonda_NOUN	4.907638248169451e-06
bibe_NOUN	9.815276496338901e-06
sssszzzzzorít_VERB	4.907638248169451e-06
süppedés_NOUN	9.815276496338901e-06
lejár_VERB	5.398402072986396e-05
őrjítő_ADJ	1.4722914744508353e-05
szerez_VERB	1.9630552992677803e-05
kólagép_NOUN	4.907638248169451e-06
átlukad_VERB	4.907638248169451e-06
kólint_VERB	4.907638248169451e-06
felfog_VERB	9.815276496338901e-06
sziklás_ADJ	1.9630552992677803e-05
leelőz_VERB	4.907638248169451e-06
fényesebb_ADJ	9.815276496338901e-06
felismerés_NOUN	4.907638248169451e-06
egyfontos_NOUN	4.907638248169451e-06
gondolkodás_NOUN	4.907638248169451e-06
fekted_NOUN	4.907638248169451e-06
hogy_CONJ	5.889165897803341e-05
rendszergazda_NOUN	4.907638248169451e-06
szóródik_VERB	1.9630552992677803e-05
angéla_PROPN	4.907638248169451e-06
átgázol_VERB	4.907638248169451e-06
pántlika_NOUN	9.815276496338901e-06
koka_NOUN	4.907638248169451e-06
délre_ADV	9.815276496338901e-06
miska_PROPN	4.907638248169451e-06
autóverseny_NOUN	4.907638248169451e-06
rőtessárgás_ADJ	4.907638248169451e-06
lesújtó_ADJ	9.815276496338901e-06
ami_NOUN	0.00016685970043776134
látomás_NOUN	5.398402072986396e-05
azám_INTJ	1.9630552992677803e-05
távlat_NOUN	1.4722914744508353e-05
tudomás_NOUN	9.815276496338901e-06
nemzetközi_NOUN	4.907638248169451e-06
kábszer_NOUN	4.907638248169451e-06
titkon_ADV	2.4538191240847256e-05
kigyógyul_VERB	4.907638248169451e-06
éj_NOUN	0.0003239041243791838
átvállal_VERB	9.815276496338901e-06
bánt_VERB	0.00014232150919691407
belecsap_VERB	4.907638248169451e-06
teremtő_ADJ	1.9630552992677803e-05
ötlet_NOUN	2.4538191240847256e-05
possibilities_NOUN	1.4722914744508353e-05
elvonul_VERB	2.4538191240847256e-05
bekötőút_NOUN	4.907638248169451e-06
hempergőzik_VERB	4.907638248169451e-06
nyújtózkodik_VERB	4.907638248169451e-06
alkony_NOUN	2.9445829489016706e-05
felel_VERB	0.00019139789167860858
álompor_NOUN	1.9630552992677803e-05
szellemidézés_NOUN	4.907638248169451e-06
gyümölcsillat_NOUN	9.815276496338901e-06
kóborkutya_NOUN	4.907638248169451e-06
méregfog_NOUN	4.907638248169451e-06
nyerô_NOUN	4.907638248169451e-06
hatos_NOUN	1.4722914744508353e-05
kopott_ADJ	3.4353467737186156e-05
fullasztó_ADJ	4.907638248169451e-06
fogkefe_NOUN	4.907638248169451e-06
szétlőtt_ADJ	9.815276496338901e-06
koromorr_NOUN	4.907638248169451e-06
ezernyolcszázas_ADJ	4.907638248169451e-06
mart_X	4.907638248169451e-06
tudatú_ADJ	4.907638248169451e-06
vadászgat_VERB	4.907638248169451e-06
borz_NOUN	1.4722914744508353e-05
gramm_NOUN	4.907638248169451e-06
szemellenzős_ADJ	4.907638248169451e-06
félholtan_ADJ	4.907638248169451e-06
sűrű_ADJ	7.361457372254177e-05
megvigasztal_VERB	1.9630552992677803e-05
dorombol_VERB	1.4722914744508353e-05
állll_VERB	4.907638248169451e-06
vegetáriánus_ADJ	2.4538191240847256e-05
babapiskóta_NOUN	4.907638248169451e-06
mérleghinta_NOUN	4.907638248169451e-06
gerle_NOUN	4.907638248169451e-06
egyedi_ADJ	4.907638248169451e-06
vagy_CONJ	0.005084313225103551
egyetlen_NUM	6.379929722620287e-05
kiüt_VERB	4.907638248169451e-06
papapaapapapaaa_PROPN	9.815276496338901e-06
világóra_NOUN	4.907638248169451e-06
felcseperedik_VERB	4.907638248169451e-06
olvadt_ADJ	9.815276496338901e-06
kém_NOUN	2.4538191240847256e-05
falka_NOUN	4.907638248169451e-06
megmarad_VERB	8.833748846705011e-05
világtalan_ADJ	4.907638248169451e-06
időbeosztás_NOUN	9.815276496338901e-06
megállít_VERB	1.4722914744508353e-05
körbeszőve_ADV	4.907638248169451e-06
vízóra_NOUN	4.907638248169451e-06
füstszínű_ADJ	4.907638248169451e-06
odakinn_ADV	1.4722914744508353e-05
hatás_NOUN	5.889165897803341e-05
lesújt_VERB	4.907638248169451e-06
kínálat_NOUN	4.907638248169451e-06
suvickol_VERB	4.907638248169451e-06
pannon_ADJ	4.907638248169451e-06
tibibá_NOUN	9.815276496338901e-06
ültet_VERB	3.4353467737186156e-05
jórégen_ADV	4.907638248169451e-06
zilál_VERB	9.815276496338901e-06
pusztít_VERB	4.907638248169451e-06
kopogatják_NOUN	4.907638248169451e-06
kipörög_VERB	4.907638248169451e-06
hajlé_NOUN	1.4722914744508353e-05
uniós_ADJ	4.907638248169451e-06
magzatkor_NOUN	4.907638248169451e-06
zombik_NOUN	9.815276496338901e-06
visszatesz_VERB	4.907638248169451e-06
ficánkol_VERB	1.4722914744508353e-05
tenem_NOUN	4.907638248169451e-06
akciófilm_NOUN	4.907638248169451e-06
sírva_ADV	2.9445829489016706e-05
lassít_VERB	3.4353467737186156e-05
részecske_NOUN	4.907638248169451e-06
hétköznap_ADV	4.907638248169451e-06
csiga_NOUN	7.361457372254177e-05
annyi_NUM	4.907638248169451e-06
korepetál_VERB	4.907638248169451e-06
gusztáv_PROPN	4.907638248169451e-06
fénykapu_NOUN	4.907638248169451e-06
feleség_NOUN	5.889165897803341e-05
lottónyertes_NOUN	4.907638248169451e-06
ránéz_VERB	1.4722914744508353e-05
döbbenetesség_NOUN	4.907638248169451e-06
fárasztó_ADJ	3.9261105985355606e-05
kisded_NOUN	9.815276496338901e-06
törpe_ADJ	4.907638248169451e-06
akármennyi_NUM	1.9630552992677803e-05
örökkévaló_NOUN	4.907638248169451e-06
kér_NOUN	4.907638248169451e-05
to_PROPN	2.4538191240847256e-05
rafinált_ADJ	9.815276496338901e-06
ifjonti_ADJ	9.815276496338901e-06
kölyökangyal_NOUN	4.907638248169451e-06
válasz_NOUN	0.0003189964861310143
hisztis_ADJ	1.9630552992677803e-05
feminista_ADJ	1.4722914744508353e-05
jövôm_VERB	4.907638248169451e-06
mind_PRON	0.00043677980408708114
hűl_VERB	9.815276496338901e-06
postás_PROPN	4.907638248169451e-06
riasztó_NOUN	4.907638248169451e-06
kipusztul_VERB	1.4722914744508353e-05
gyerekkori_ADJ	4.907638248169451e-06
új_PROPN	4.907638248169451e-06
nagyonnagyon_ADV	4.907638248169451e-06
vitorlás_NOUN	2.4538191240847256e-05
chianti_NOUN	4.907638248169451e-06
alászáll_VERB	4.907638248169451e-06
elemi_ADJ	4.907638248169451e-06
irány_NOUN	4.907638248169451e-05
cső_NOUN	3.9261105985355606e-05
áramköri_ADJ	4.907638248169451e-06
elromol_VERB	4.907638248169451e-06
lovagol_VERB	4.907638248169451e-06
körülbelül_ADV	4.907638248169451e-06
szvíthárt_NOUN	4.907638248169451e-06
fejed_PROPN	4.907638248169451e-05
